eval,iteration,voter,votee,sub_num,obj_num,tru_num,rating_features,rating_types,rating_limits,voter_pseudonym_recent_perf,votee_pseudonym_recent_perf,verification_pseudonym_recent_perf,voter_reputation_request_perf,votee_reputation_request_perf,HE_votee.keyGen()_request_perf,HE_votee.relinKeyGen()_perf,HE_votee.rotateKeyGen()_perf,VoteeRep,VoterRep,padded_rating_perf,enc_rating_perf,enc_count_perf,size_votee_s_context,size_votee_s_public_key,size_votee_s_secret_key,size_votee_s_relin_key,size_votee_s_rotate_key,size_s_enc_rating,size_s_enc_count,verification_request_perf,rating_request_perf,sk_send_perf
eval1,45,2001,2002,1,1,1,"['sub1', 'schwingung', 'trustedschwingung']","[[0.08, 0.14], [0.08, 0.14]]","[10, 10]",0.02,0.24,0.01,0.02,5.93,0.0,0.0,0.01,0.08,0.0,0.0,0.0,45,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.63,7.12
eval1,46,2001,2002,1,4,2,"['sub3', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedtemperatursaegeblatt', 'trustedschwingung']","['diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150], [21.01, 23.87], [0.08, 0.14]]","[10, 10, 10, 10, 10, 10]",0.01,0.02,0.01,0.04,5.92,0.0,0.0,0.01,0.08,0.0,0.0,0.0,46,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.45,7.35
eval1,47,2001,2002,3,2,2,"['sub1', 'sub2', 'sub3', 'schwingung', 'vortrieb', 'trustedschwingung', 'trustedvortrieb']","[[0.08, 0.14], [-37.5, 150], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10]",0.01,0.02,0.02,0.05,5.89,0.0,0.0,0.01,0.07,0.0,0.0,0.0,47,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.5,8.87
eval1,48,2001,2002,1,2,3,"['sub3', 'goodsreceipt', 'temperatursaegeblatt', 'trustedtemperatursaegeblatt', 'trustedschwingung', 'trustedvortrieb']","['diff', [21.01, 23.87], [21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10, 10]",0.01,0.02,0.01,0.03,5.9,0.0,0.0,0.01,0.07,0.0,0.0,0.0,48,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.63,7.43
eval1,49,2001,2002,3,3,1,"['sub1', 'sub2', 'sub3', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedgoodsreceipt']","[[21.01, 23.87], [0.08, 0.14], [-37.5, 150], 'diff']","[10, 10, 10, 10]",0.01,0.02,0.01,0.04,6.02,0.0,0.0,0.02,0.08,0.0,0.0,0.0,49,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.56,7.1
eval1,50,2001,2002,1,1,0,"['sub1', 'schwingung']","[[0.08, 0.14]]",[10],0.02,0.01,0.01,0.03,5.96,0.0,0.0,0.01,0.07,0.0,0.0,0.0,50,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.47,6.9
eval1,51,2001,2002,1,3,3,"['sub3', 'goodsreceipt', 'schwingung', 'vortrieb', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedschwingung']","['diff', [0.08, 0.14], [-37.5, 150], 'diff', [21.01, 23.87], [0.08, 0.14]]","[10, 10, 10, 10, 10, 10]",0.02,0.02,0.01,0.03,5.93,0.0,0.0,0.01,0.07,0.0,0.0,0.0,51,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.55,7.14
eval1,52,2001,2002,1,2,4,"['sub2', 'goodsreceipt', 'temperatursaegeblatt', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedschwingung', 'trustedvortrieb']","['diff', [21.01, 23.87], 'diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10, 10, 10]",0.01,0.02,0.02,0.04,5.88,0.0,0.0,0.01,0.07,0.0,0.0,0.0,52,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.71,8.28
eval1,53,2001,2002,1,3,2,"['sub3', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt']","[[21.01, 23.87], [0.08, 0.14], [-37.5, 150], 'diff', [21.01, 23.87]]","[10, 10, 10, 10, 10]",0.02,0.02,0.02,0.11,6.06,0.0,0.0,0.02,0.08,0.0,0.0,0.0,53,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.67,7.03
eval1,54,2001,2002,1,3,0,"['sub2', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung']","['diff', [21.01, 23.87], [0.08, 0.14]]","[10, 10, 10]",0.02,0.02,0.01,0.03,5.88,0.0,0.0,0.01,0.07,0.0,0.0,0.0,54,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.6,7.14
